  Resuming from data/kepler_tce_2000.pt: 684 TCEs already downloaded.
Fetching Kepler target lists from NASA Exoplanet Archive...
  Archive has 350 confirmed, 764 FP
  Selected 350 confirmed, 764 FP
  Skipping 684 already-downloaded; 430 remaining.
  [104/430] FP   K01182.01      (depth=   4844 ppm) ... OK  (2s, p_dip=-0.0037, s_dip=-0.0037, oe_amp=0.0002)
  [105/430] FP   K01794.01      (depth=   4843 ppm) ... OK  (8s, p_dip=-0.0051, s_dip=-0.0051, oe_amp=0.0007)
  [106/430] FP   K00230.01      (depth=   4787 ppm) ... OK  (2s, p_dip=-0.0043, s_dip=-0.0043, oe_amp=0.0006)
  [107/430] FP   K01453.01      (depth=   4786 ppm) ... OK  (8s, p_dip=-0.0032, s_dip=-0.0032, oe_amp=0.0005)
  [108/430] FP   K04118.01      (depth=   4775 ppm) ... OK  (5s, p_dip=-0.0041, s_dip=-0.0041, oe_amp=0.0006)
  [109/430] FP   K06627.01      (depth=   4760 ppm) ... OK  (2s, p_dip=-0.0043, s_dip=-0.0043, oe_amp=0.0030)
  [110/430] FP   K01075.01      (depth=   4703 ppm) ... OK  (7s, p_dip=-0.0050, s_dip=-0.0050, oe_amp=0.0001)
  [111/430] FP   K08090.01      (depth=   4692 ppm) ... OK  (8s, p_dip=-0.0039, s_dip=-0.0039, oe_amp=0.0007)
  [112/430] FP   K01289.01      (depth=   4676 ppm) ... OK  (3s, p_dip=-0.0048, s_dip=-0.0048, oe_amp=0.0003)
  [113/430] FP   K05168.01      (depth=   4659 ppm) ... OK  (8s, p_dip=-0.0041, s_dip=-0.0041, oe_amp=0.0017)
  [114/430] FP   K06098.01      (depth=   4658 ppm) ... OK  (8s, p_dip=-0.0045, s_dip=-0.0045, oe_amp=0.0001)
  [115/430] FP   K00609.01      (depth=   4577 ppm) ... OK  (2s, p_dip=-0.0038, s_dip=-0.0038, oe_amp=0.0004)
  [116/430] FP   K01644.01      (depth=   4572 ppm) ... OK  (6s, p_dip=-0.0040, s_dip=-0.0040, oe_amp=0.0069)
  [117/430] FP   K01459.01      (depth=   4518 ppm) ... OK  (8s, p_dip=-0.0046, s_dip=-0.0046, oe_amp=0.0006)
  [118/430] FP   K00969.01      (depth=   4512 ppm) ... OK  (2s, p_dip=-0.0006, s_dip=-0.0006, oe_amp=0.0001)
  [119/430] FP   K00133.01      (depth=   4399 ppm) ... OK  (3s, p_dip=-0.0045, s_dip=-0.0045, oe_amp=0.0002)
  [120/430] FP   K05427.01      (depth=   4398 ppm) ... OK  (8s, p_dip=-0.0050, s_dip=-0.0050, oe_amp=0.0012)
  [121/430] FP   K06234.01      (depth=   4391 ppm) ... OK  (2s, p_dip=-0.0044, s_dip=-0.0044, oe_amp=0.0001)
  [122/430] FP   K00848.01      (depth=   4357 ppm) ... OK  (7s, p_dip=-0.0040, s_dip=-0.0040, oe_amp=0.0002)
  [123/430] FP   K00043.01      (depth=   4304 ppm) ... OK  (11s, p_dip=-0.0035, s_dip=-0.0035, oe_amp=0.0006)
  [124/430] FP   K00410.01      (depth=   4284 ppm) ... OK  (3s, p_dip=-0.0029, s_dip=-0.0029, oe_amp=0.0001)
  [125/430] FP   K01293.01      (depth=   4201 ppm) ... OK  (7s, p_dip=-0.0018, s_dip=-0.0018, oe_amp=0.0003)
  [126/430] FP   K06498.01      (depth=   4185 ppm) ... OK  (7s, p_dip=-0.0039, s_dip=-0.0039, oe_amp=0.0003)
  [127/430] FP   K06661.01      (depth=   4174 ppm) ... OK  (3s, p_dip=-0.0035, s_dip=-0.0035, oe_amp=0.0001)
  [128/430] FP   K00909.01      (depth=   4148 ppm) ... OK  (8s, p_dip=-0.0020, s_dip=-0.0020, oe_amp=0.0005)
  [129/430] FP   K07161.01      (depth=   4143 ppm) ... OK  (9s, p_dip=-0.0038, s_dip=-0.0038, oe_amp=0.0001)
  [130/430] FP   K03291.01      (depth=   4094 ppm) ... OK  (3s, p_dip=-0.0114, s_dip=-0.0114, oe_amp=0.0002)
  [131/430] FP   K00699.01      (depth=   4080 ppm) ... OK  (8s, p_dip=-0.0058, s_dip=-0.0058, oe_amp=0.0002)
